,url,product_name,brands,categories,categories_fr,labels,allergens_fr,traces_fr,additives_n,additives_fr,main_category_fr,image_small_url,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,butyric-acid_100g,caproic-acid_100g,caprylic-acid_100g,capric-acid_100g,lauric-acid_100g,myristic-acid_100g,palmitic-acid_100g,stearic-acid_100g,arachidic-acid_100g,behenic-acid_100g,lignoceric-acid_100g,cerotic-acid_100g,montanic-acid_100g,melissic-acid_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,alpha-linolenic-acid_100g,eicosapentaenoic-acid_100g,docosahexaenoic-acid_100g,omega-6-fat_100g,linoleic-acid_100g,arachidonic-acid_100g,gamma-linolenic-acid_100g,dihomo-gamma-linolenic-acid_100g,omega-9-fat_100g,oleic-acid_100g,elaidic-acid_100g,gondoic-acid_100g,mead-acid_100g,erucic-acid_100g,nervonic-acid_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,maltodextrins_100g,starch_100g,polyols_100g,fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,nucleotides_100g,salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,biotin_100g,pantothenic-acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits-vegetables-nuts_100g,fruits-vegetables-nuts-estimate_100g,collagen-meat-protein-ratio_100g,cocoa_100g,chlorophyl_100g,carbon-footprint_100g,nutrition-score-fr_100g,nutrition-score-uk_100g,glycemic-index_100g,water-hardness_100g,choline_100g,phylloquinone_100g,beta-glucan_100g,inositol_100g,carnitine_100g
0,http://world-fr.openfoodfacts.org/produit/0000000000017/vitoria-crackers,Vitória crackers,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/0017/front_fr.4.200.jpg,1569.0,,7.0,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1,15.0,,,,,,,,,,7.8,,,,1.4,0.551181102362205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,http://world-fr.openfoodfacts.org/produit/0000000000031/cacao,Cacao,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/0031/front_fr.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,http://world-fr.openfoodfacts.org/produit/0000000000123/sauce-sweety-chili-0,Sauce Sweety chili 0%,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/0123/front_fr.4.200.jpg,88.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,0.4,,,,,,,,,,0.2,,,,2.04,0.8031496062992131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,http://world-fr.openfoodfacts.org/produit/0000000000178/mini-coco,Mini coco,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/0178/front_fr.4.200.jpg,251.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,,,,,,,,,,2.0,,,,1.15,0.452755905511811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,http://world-fr.openfoodfacts.org/produit/0000000000208/pistou-d-ail-des-ours,Pistou d'ail des ours,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/0208/front_fr.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,http://world-fr.openfoodfacts.org/produit/0000000000284/pain-mais,Pain maïs,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/0284/front_fr.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,http://world-fr.openfoodfacts.org/produit/0000000000291/mendiants,Mendiants,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/0291/front_fr.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,http://world-fr.openfoodfacts.org/produit/0000000000949/salade-de-carottes-rapees,Salade de carottes râpées,,"Plats préparés, Légumes préparés, Carottes râpées","Plats préparés,Légumes préparés,Carottes râpées",,,,,,Plats préparés,https://static.openfoodfacts.org/images/products/000/000/000/0949/front_fr.4.200.jpg,134.0,,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,3.9,,,,,,,,,,0.9,,,,0.42,0.165354330708661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
8,http://world-fr.openfoodfacts.org/produit/0000000000970/fromage-blanc-aux-myrtilles,Fromage blanc aux myrtilles,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/0970/front_fr.4.200.jpg,540.0,,4.9,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,16.3,,,,,,,,,,4.4,,,,0.25,0.0984251968503937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,http://world-fr.openfoodfacts.org/produit/0000000001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,http://world-fr.openfoodfacts.org/produit/0000000001007/vainilla,Vainilla,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/1007/front_fr.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,http://world-fr.openfoodfacts.org/produit/0000000001137/baguette-parisien,Baguette parisien,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/1137/front_fr.4.200.jpg,929.0,,3.3,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4,1.8,,,,,,,,,,11.7,,,,0.6779999999999999,0.266929133858268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,http://world-fr.openfoodfacts.org/produit/0000000001151/baguette-lyonnais,&quot;Baguette Lyonnais&quot;,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/1151/front_fr.4.200.jpg,1213.0,,9.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,2.0,,,,,,,,,,12.5,,,,0.9,0.3543307086614171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,http://world-fr.openfoodfacts.org/produit/0000000001199/solene-cereales-poulet-crous,Solène céréales poulet,CROUS,,,,,,5.0,"E150 - Caramel,E160a - Bêta-carotène,E202 - Sorbate de potassium,E316 - Erythorbate de sodium,E466 - Carboxyméthylcellulose",,https://static.openfoodfacts.org/images/products/000/000/000/1199/front_fr.13.200.jpg,916.0,,5.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,1.7,,,,,,,,,2.8,9.7,,,,0.46399999999999997,0.182677165354331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,http://world-fr.openfoodfacts.org/produit/0000000001281/tarte-noix-de-coco-crous-resto,Tarte noix de coco,"Crous Resto',Crous","Tartes, Tartes sucrées, Tartes à la noix de coco","Tartes,Tartes sucrées,Tartes à la noix de coco",,,,,,Tartes,https://static.openfoodfacts.org/images/products/000/000/000/1281/front_fr.11.200.jpg,1594.0,,22.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,21.9,,,,,,,,,4.4,4.6,,,,0.1,0.0393700787401575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,,,,,,,
15,http://world-fr.openfoodfacts.org/produit/0000000001311/salade-de-fruits-exotiques,Salade de fruits exotiques,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/1311/front_fr.4.200.jpg,418.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,23.0,,,,,,,,,,0.0,,,,3.2,1.25984251968504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,http://world-fr.openfoodfacts.org/produit/0000000001328/chouquettes-x-30,Chouquettes x 30,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/1328/front_fr.4.200.jpg,657.0,,21.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,20.0,,,,,,,,,,7.8,,,,1.5,0.590551181102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,http://world-fr.openfoodfacts.org/produit/0000000001526/tisane-cassis,Tisane Cassis,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/1526/front_fr.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,http://world-fr.openfoodfacts.org/produit/0000000001564/fromage-blanc-peche,Fromage blanc pêche,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/1564/front_fr.4.200.jpg,410.0,,3.3,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.5,,,,,,,,,,4.6,,,,0.027000000000000003,0.0106299212598425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,http://world-fr.openfoodfacts.org/produit/0000000001663/creme-dessert-chocolat-ferme-de-la-fremondiere,Crème dessert chocolat,Ferme De La Frémondière,,,,,,1.0,E406 - Agar-agar,,https://static.openfoodfacts.org/images/products/000/000/000/1663/front_fr.4.200.jpg,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,http://world-fr.openfoodfacts.org/produit/0000000001670/bouillie-de-sarrasin,Bouillie de sarrasin,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/1670/front_fr.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,http://world-fr.openfoodfacts.org/produit/0000000001885/compote-de-poire-crous,Compote de poire,Crous,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Desserts, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Compotes, Compotes de poire","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Desserts,Fruits et produits dérivés,Compotes,Compotes de poire",,,,,,Desserts,https://static.openfoodfacts.org/images/products/000/000/000/1885/front_fr.4.200.jpg,657.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,27.0,,,,,,,,,3.6,0.6,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,-2.0,,,,,,,
22,http://world-fr.openfoodfacts.org/produit/0000000002042/paella-de-poulet,Paëlla de poulet,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/2042/front_fr.4.200.jpg,640.0,,9.1,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,0.9,,,,,,,,,,8.3,,,,2.8,1.10236220472441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,http://world-fr.openfoodfacts.org/produit/0000000002103/aiguillettes-de-poulet,Aiguillettes de poulet,,"Viandes, Volailles, Poulets, Aiguillettes de poulet","Viandes,Volailles,Poulets,Aiguillettes de poulet",,,,,,Volailles,https://static.openfoodfacts.org/images/products/000/000/000/2103/front_fr.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,http://world-fr.openfoodfacts.org/produit/0000000002219/salade-shaker-chef,Salade shaker chef,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/2219/front_fr.4.200.jpg,301.0,,2.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,1.2,,,,,,,,,,7.0,,,,0.18,0.0708661417322835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,http://world-fr.openfoodfacts.org/produit/0000000002257/salade-de-macedoine-de-legumes,Salade de macedoine de légumes,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/2257/front_fr.4.200.jpg,598.0,,12.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1.0,,,,,,,,,,1.9,,,,0.27,0.106299212598425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,http://world-fr.openfoodfacts.org/produit/0000000002264/baguette-poitevin-crous-resto,Baguette Poitevin,Crous resto,,,,,,0.0,,,https://static.openfoodfacts.org/images/products/000/000/000/2264/front_fr.4.200.jpg,866.0,,6.7,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,0.6,,,,,,,,,1.7,8.9,,,,0.4,0.15748031496063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,http://world-fr.openfoodfacts.org/produit/0000000002363/suedois-thon,Suedois thon,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/2363/front_fr.4.200.jpg,678.0,,3.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,3.8,,,,,,,,,,9.1,,,,0.19399999999999998,0.0763779527559055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,http://world-fr.openfoodfacts.org/produit/0000000002400/ciabatta-bombay,Ciabatta Bombay,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/2400/front_fr.4.200.jpg,728.0,,2.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,1.4,,,,,,,,,,8.9,,,,0.531,0.20905511811023605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,http://world-fr.openfoodfacts.org/produit/0000000002417/ciabatta-roma,Ciabatta Roma,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/2417/front_fr.4.200.jpg,904.0,,4.5,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,1.0,,,,,,,,,,12.5,,,,4.51,1.7755905511811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,http://world-fr.openfoodfacts.org/produit/0000000003018/salade-tomate,Salade tomate,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/3018/front_fr.4.200.jpg,75.0,,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.1,,,,,,,,,,0.9,,,,5.0,1.96850393700787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,http://world-fr.openfoodfacts.org/produit/0000000003087/farine-de-ble-noir-ferme-t-y-r-nao,Farine de blé noir,Ferme t'y R'nao,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/3087/front_fr.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,http://world-fr.openfoodfacts.org/produit/0000000003384/mousse-chocolat-douceur,Mousse chocolat douceur,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/3384/front_fr.4.200.jpg,707.0,,5.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,21.6,,,,,,,,,,5.8,,,,0.44299999999999995,0.17440944881889803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,http://world-fr.openfoodfacts.org/produit/0000000003780/coca-des-flandres,Coca des flandres,,,,,,,,,,,418.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,2.0,,,,9.0,3.54330708661417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,http://world-fr.openfoodfacts.org/produit/0000000003803/brochettes-dinde,Brochettes dinde,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/3803/front_fr.4.200.jpg,544.0,,7.2,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,17.0,,,,0.3,0.118110236220472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,http://world-fr.openfoodfacts.org/produit/0000000003827/suedois-saumon-crous,Suedois saumon,Crous,,,,,,2.0,"E300 - Acide ascorbique,E503 - Carbonates d'ammonium",,https://static.openfoodfacts.org/images/products/000/000/000/3827/front_fr.4.200.jpg,720.0,,4.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,4.6,,,,,,,,,2.7,8.4,,,,3.58,1.4094488188976397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,http://world-fr.openfoodfacts.org/produit/0000000004299/crepes-au-kamok,Crêpes au Kamok,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/4299/front_fr.4.200.jpg,1247.0,,5.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,38.0,,,,,,,,,,3.4,,,,0.6,0.23622047244094502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,http://world-fr.openfoodfacts.org/produit/0000000004510/salade-shaker-taboule-crous,Salade shaker taboulé,Crous,,,,,,1.0,E202 - Sorbate de potassium,,https://static.openfoodfacts.org/images/products/000/000/000/4510/front_fr.4.200.jpg,477.0,,8.1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,1.4,,,,,,,,,1.7,3.9,,,,0.31,0.122047244094488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,http://world-fr.openfoodfacts.org/produit/0000000004530/banana-chips-sweetened-whole,Banana Chips Sweetened (Whole),,,,,,,0.0,,,,2243.0,,28.57,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.018000000000000002,64.29,14.29,,,,,,,,,3.6,3.57,,,,0.0,0.0,,0.0,,,,,0.0214,,,,,,,,,,,,,,0.0,,0.0012900000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,http://world-fr.openfoodfacts.org/produit/0000000004559/peanuts-torn-glasser,Peanuts,Torn & Glasser,,,,,,0.0,,,,1941.0,,17.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,60.71,17.86,,,,,,,,,7.1,17.86,,,,0.635,0.25,,0.0,,,,,0.0,,,,,,,,,,,,,,0.071,,0.0012900000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,http://world-fr.openfoodfacts.org/produit/0000000004565/sandwich-classique-fromage,Sandwich classique fromage,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/4565/front_fr.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,http://world-fr.openfoodfacts.org/produit/0000000004572/pain-epeautre,Pain epeautre,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/4572/front_fr.4.200.jpg,1163.0,,1.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,1.3,,,,,,,,,,12.0,,,,1.8,0.708661417322835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,http://world-fr.openfoodfacts.org/produit/0000000004732/sandiwch-tradition-complet-jambon,Sandiwch Tradition Complet Jambon,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/4732/front_fr.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,http://world-fr.openfoodfacts.org/produit/0000000004794/fromage-blanc-a-la-creme-de-marron-crous,Fromage blanc à la creme de marron,Crous,,,,,,0.0,,,https://static.openfoodfacts.org/images/products/000/000/000/4794/front_fr.15.200.jpg,628.0,,5.9,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,17.4,,,,,,,,,0.6,5.1,,,,0.34,0.133858267716535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,http://world-fr.openfoodfacts.org/produit/0000000005005/abondance,Abondance,,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de France, Abondance","Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Fromages de France,Abondance",,,,,,Fromages de France,https://static.openfoodfacts.org/images/products/000/000/000/5005/front_fr.4.200.jpg,1661.0,,33.0,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,,,,,25.0,,,,1.3,0.5118110236220471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,19.0,,,,,,,
45,http://world-fr.openfoodfacts.org/produit/0000000005081/salade-verte,Salade verte,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/5081/front_fr.4.200.jpg,67.0,,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7,,,,,,,,,,1.3,,,,18.3,7.20472440944882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,http://world-fr.openfoodfacts.org/produit/0000000005166/cuisse-de-poulet-direct-au-four-curry,cuisse de poulet direct au four curry,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/5166/front_fr.4.200.jpg,824.0,,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.9,,,,,,,,,,17.0,,,,1.1,0.433070866141732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,http://world-fr.openfoodfacts.org/produit/0000000005241/bagel,Bagel,,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains spéciaux, Pains Bagel","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains spéciaux,Pains Bagel",,,,,,Pains,https://static.openfoodfacts.org/images/products/000/000/000/5241/front_fr.4.200.jpg,824.0,,5.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,3.0,,,,,,,,,,8.4,,,,0.467,0.183858267716535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
48,http://world-fr.openfoodfacts.org/produit/0000000005272/sandwich-solene-cereales-sicilien-crous,Sandwich solene céréales sicilien,Crous,,,,,,2.0,"E250 - Nitrite de sodium,E252 - Nitrate de potassium",,https://static.openfoodfacts.org/images/products/000/000/000/5272/front_fr.4.200.jpg,891.0,,6.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,1.7,,,,,,,,,3.1,8.1,,,,5.39,2.12204724409449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,http://world-fr.openfoodfacts.org/produit/0000000005388/brioche-poulet-caesar,Brioché poulet caesar,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/5388/front_fr.4.200.jpg,799.0,,5.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,2.3,,,,,,,,,,8.9,,,,0.4,0.15748031496063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,http://world-fr.openfoodfacts.org/produit/0000000005470/baguette-bressan-crousresto,BAguette bressan,Crousresto',"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Baguettes","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Baguettes",,,,3.0,"E14XX - Amidons modifiés,E262 - Acétates de sodium,E262i - Acétate de sodium,E326 - Lactate de potassium",Pains,https://static.openfoodfacts.org/images/products/000/000/000/5470/front_fr.4.200.jpg,669.0,,2.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2,0.6,,,,,,,,,1.6,9.5,,,,0.358,0.140944881889764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,-4.0,,,,,,,
51,http://world-fr.openfoodfacts.org/produit/0000000005500/baguette-nicois,Baguette Niçois,,,,,,,,,,https://static.openfoodfacts.org/images/products/000/000/000/5500/front_fr.4.200.jpg,812.0,,5.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,1.6,,,,,,,,,,9.6,,,,0.43799999999999994,0.17244094488189002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
